date,location,admission_count,disease_severity,is_weekend,is_holiday,year,month,day,day_of_week,day_of_year,week_of_year,quarter,population,admissions_per_100k
2017-09-08,Ludhiana South,1,1.5,0,0,2017,9,8,4,251,36,3,500000.0,0.19999999999999998
2017-09-08,Punjab Urban,3,1.5,0,0,2017,9,8,4,251,36,3,500000.0,0.6
2017-09-09,Ludhiana Central,7,1.5,1,0,2017,9,9,5,252,36,3,500000.0,1.4
2017-09-09,Ludhiana South,5,1.4827586206896552,1,0,2017,9,9,5,252,36,3,500000.0,1.0
2017-09-09,Punjab Urban,4,1.5,1,0,2017,9,9,5,252,36,3,500000.0,0.7999999999999999
2017-09-10,Ludhiana Central,3,1.5,1,0,2017,9,10,6,253,36,3,500000.0,0.6
2017-09-10,Ludhiana South,6,1.4827586206896552,1,0,2017,9,10,6,253,36,3,500000.0,1.2
2017-09-10,Punjab Urban,6,1.5,1,0,2017,9,10,6,253,36,3,500000.0,1.2
2017-09-11,Ludhiana Central,6,1.5,0,0,2017,9,11,0,254,37,3,500000.0,1.2
2017-09-11,Ludhiana South,6,1.5,0,0,2017,9,11,0,254,37,3,500000.0,1.2
2017-09-11,Punjab Urban,7,1.5,0,0,2017,9,11,0,254,37,3,500000.0,1.4
2017-09-12,Ludhiana Central,6,1.5,0,0,2017,9,12,1,255,37,3,500000.0,1.2
2017-09-12,Ludhiana South,4,1.5,0,0,2017,9,12,1,255,37,3,500000.0,0.7999999999999999
2017-09-12,Punjab Urban,4,1.5,0,0,2017,9,12,1,255,37,3,500000.0,0.7999999999999999
2017-09-20,Ludhiana Central,1,1.5,0,0,2017,9,20,2,263,38,3,500000.0,0.19999999999999998
2017-09-20,Ludhiana South,0,1.5,0,0,2017,9,20,2,263,38,3,500000.0,0.0
2017-09-20,Punjab Urban,1,1.5,0,0,2017,9,20,2,263,38,3,500000.0,0.19999999999999998
2017-09-22,Ludhiana Central,1,1.5,0,0,2017,9,22,4,265,38,3,500000.0,0.19999999999999998
2017-09-22,Ludhiana South,0,1.5,0,0,2017,9,22,4,265,38,3,500000.0,0.0
2017-09-22,Punjab Urban,0,1.5,0,0,2017,9,22,4,265,38,3,500000.0,0.0
2017-09-23,Ludhiana Central,3,1.5,1,0,2017,9,23,5,266,38,3,500000.0,0.6
2017-09-23,Ludhiana South,2,1.5,1,0,2017,9,23,5,266,38,3,500000.0,0.39999999999999997
2017-09-23,Punjab Urban,1,1.5,1,0,2017,9,23,5,266,38,3,500000.0,0.19999999999999998
2017-09-24,Ludhiana Central,1,1.5,1,0,2017,9,24,6,267,38,3,500000.0,0.19999999999999998
2017-09-24,Ludhiana South,1,1.5,1,0,2017,9,24,6,267,38,3,500000.0,0.19999999999999998
2017-09-24,Punjab Urban,0,1.5,1,0,2017,9,24,6,267,38,3,500000.0,0.0
2017-09-25,Ludhiana Central,4,1.5,0,0,2017,9,25,0,268,39,3,500000.0,0.7999999999999999
2017-09-25,Ludhiana South,2,1.5,0,0,2017,9,25,0,268,39,3,500000.0,0.39999999999999997
2017-09-25,Punjab Urban,1,1.5,0,0,2017,9,25,0,268,39,3,500000.0,0.19999999999999998
2017-09-26,Ludhiana Central,2,1.5,0,0,2017,9,26,1,269,39,3,500000.0,0.39999999999999997
2017-09-26,Ludhiana South,2,1.5,0,0,2017,9,26,1,269,39,3,500000.0,0.39999999999999997
2017-09-26,Punjab Urban,1,1.5,0,0,2017,9,26,1,269,39,3,500000.0,0.19999999999999998
2017-09-27,Ludhiana Central,2,1.5,0,0,2017,9,27,2,270,39,3,500000.0,0.39999999999999997
2017-09-27,Ludhiana South,0,1.5,0,0,2017,9,27,2,270,39,3,500000.0,0.0
2017-09-27,Punjab Urban,0,1.5,0,0,2017,9,27,2,270,39,3,500000.0,0.0
2017-09-28,Ludhiana Central,0,1.5,0,0,2017,9,28,3,271,39,3,500000.0,0.0
2017-09-28,Ludhiana South,0,1.5,0,0,2017,9,28,3,271,39,3,500000.0,0.0
2017-09-28,Punjab Urban,4,1.5,0,0,2017,9,28,3,271,39,3,500000.0,0.7999999999999999
2017-09-29,Ludhiana Central,0,1.5,0,0,2017,9,29,4,272,39,3,500000.0,0.0
2017-09-29,Ludhiana South,1,1.5,0,0,2017,9,29,4,272,39,3,500000.0,0.19999999999999998
2017-09-29,Punjab Urban,0,1.5,0,0,2017,9,29,4,272,39,3,500000.0,0.0
2017-10-01,Ludhiana Central,1,1.5,1,0,2017,10,1,6,274,39,4,500000.0,0.19999999999999998
2017-10-01,Ludhiana South,1,1.5,1,0,2017,10,1,6,274,39,4,500000.0,0.19999999999999998
2017-10-01,Punjab Urban,0,1.5,1,0,2017,10,1,6,274,39,4,500000.0,0.0
2017-10-02,Ludhiana Central,3,1.5,0,0,2017,10,2,0,275,40,4,500000.0,0.6
2017-10-02,Ludhiana South,1,1.5,0,0,2017,10,2,0,275,40,4,500000.0,0.19999999999999998
2017-10-02,Punjab Urban,1,1.5,0,0,2017,10,2,0,275,40,4,500000.0,0.19999999999999998
2017-10-03,Ludhiana Central,5,1.5,0,0,2017,10,3,1,276,40,4,500000.0,1.0
2017-10-03,Ludhiana South,1,1.5,0,0,2017,10,3,1,276,40,4,500000.0,0.19999999999999998
2017-10-03,Punjab Urban,2,1.5,0,0,2017,10,3,1,276,40,4,500000.0,0.39999999999999997
2017-10-04,Ludhiana Central,3,1.5,0,0,2017,10,4,2,277,40,4,500000.0,0.6
2017-10-04,Ludhiana South,4,1.5,0,0,2017,10,4,2,277,40,4,500000.0,0.7999999999999999
2017-10-04,Punjab Urban,2,1.5,0,0,2017,10,4,2,277,40,4,500000.0,0.39999999999999997
2017-10-05,Ludhiana Central,8,1.4482758620689655,0,0,2017,10,5,3,278,40,4,500000.0,1.5999999999999999
2017-10-05,Ludhiana South,5,1.4482758620689655,0,0,2017,10,5,3,278,40,4,500000.0,1.0
2017-10-05,Punjab Urban,4,1.5,0,0,2017,10,5,3,278,40,4,500000.0,0.7999999999999999
2017-10-06,Ludhiana Central,4,1.5,0,0,2017,10,6,4,279,40,4,500000.0,0.7999999999999999
2017-10-06,Ludhiana South,15,1.5,0,0,2017,10,6,4,279,40,4,500000.0,3.0
2017-10-06,Punjab Urban,5,1.5,0,0,2017,10,6,4,279,40,4,500000.0,1.0
2017-10-07,Ludhiana Central,6,1.5,1,0,2017,10,7,5,280,40,4,500000.0,1.2
2017-10-07,Ludhiana South,9,1.4827586206896552,1,0,2017,10,7,5,280,40,4,500000.0,1.8
2017-10-07,Punjab Urban,8,1.4482758620689655,1,0,2017,10,7,5,280,40,4,500000.0,1.5999999999999999
2017-10-08,Ludhiana Central,1,1.5,1,0,2017,10,8,6,281,40,4,500000.0,0.19999999999999998
2017-10-08,Ludhiana South,0,1.5,1,0,2017,10,8,6,281,40,4,500000.0,0.0
2017-10-08,Punjab Urban,3,1.5,1,0,2017,10,8,6,281,40,4,500000.0,0.6
2017-10-09,Ludhiana Central,5,1.5,0,0,2017,10,9,0,282,41,4,500000.0,1.0
2017-10-09,Ludhiana South,5,1.5,0,0,2017,10,9,0,282,41,4,500000.0,1.0
2017-10-09,Punjab Urban,1,1.4482758620689655,0,0,2017,10,9,0,282,41,4,500000.0,0.19999999999999998
2017-10-10,Ludhiana Central,6,1.5,0,0,2017,10,10,1,283,41,4,500000.0,1.2
2017-10-10,Ludhiana South,10,1.5,0,0,2017,10,10,1,283,41,4,500000.0,2.0
2017-10-10,Punjab Urban,6,1.5,0,0,2017,10,10,1,283,41,4,500000.0,1.2
2017-10-11,Ludhiana Central,4,1.4482758620689655,0,0,2017,10,11,2,284,41,4,500000.0,0.7999999999999999
2017-10-11,Ludhiana South,6,1.4285714285714286,0,0,2017,10,11,2,284,41,4,500000.0,1.2
2017-10-11,Punjab Urban,9,1.5,0,0,2017,10,11,2,284,41,4,500000.0,1.8
2017-10-12,Ludhiana Central,8,1.5,0,0,2017,10,12,3,285,41,4,500000.0,1.5999999999999999
2017-10-12,Ludhiana South,5,1.5,0,0,2017,10,12,3,285,41,4,500000.0,1.0
2017-10-12,Punjab Urban,3,1.4482758620689655,0,0,2017,10,12,3,285,41,4,500000.0,0.6
2017-10-13,Ludhiana Central,0,1.5,0,0,2017,10,13,4,286,41,4,500000.0,0.0
2017-10-13,Ludhiana South,0,1.5,0,0,2017,10,13,4,286,41,4,500000.0,0.0
2017-10-13,Punjab Urban,1,1.5,0,0,2017,10,13,4,286,41,4,500000.0,0.19999999999999998
2017-10-14,Ludhiana Central,0,1.5,1,0,2017,10,14,5,287,41,4,500000.0,0.0
2017-10-14,Ludhiana South,1,1.5,1,0,2017,10,14,5,287,41,4,500000.0,0.19999999999999998
2017-10-14,Punjab Urban,0,1.5,1,0,2017,10,14,5,287,41,4,500000.0,0.0
2017-10-15,Ludhiana Central,1,1.5,1,0,2017,10,15,6,288,41,4,500000.0,0.19999999999999998
2017-10-15,Ludhiana South,0,1.5,1,0,2017,10,15,6,288,41,4,500000.0,0.0
2017-10-15,Punjab Urban,0,1.5,1,0,2017,10,15,6,288,41,4,500000.0,0.0
2017-10-16,Ludhiana Central,1,1.5,0,0,2017,10,16,0,289,42,4,500000.0,0.19999999999999998
2017-10-16,Ludhiana South,1,1.5,0,0,2017,10,16,0,289,42,4,500000.0,0.19999999999999998
2017-10-16,Punjab Urban,1,1.5,0,0,2017,10,16,0,289,42,4,500000.0,0.19999999999999998
2017-10-17,Ludhiana Central,1,1.5,0,0,2017,10,17,1,290,42,4,500000.0,0.19999999999999998
2017-10-17,Ludhiana South,1,1.5,0,0,2017,10,17,1,290,42,4,500000.0,0.19999999999999998
2017-10-17,Punjab Urban,1,1.5,0,0,2017,10,17,1,290,42,4,500000.0,0.19999999999999998
2017-10-18,Ludhiana Central,2,1.5,0,0,2017,10,18,2,291,42,4,500000.0,0.39999999999999997
2017-10-18,Ludhiana South,0,1.5,0,0,2017,10,18,2,291,42,4,500000.0,0.0
2017-10-18,Punjab Urban,0,1.5,0,0,2017,10,18,2,291,42,4,500000.0,0.0
2017-10-20,Ludhiana Central,0,1.5,0,0,2017,10,20,4,293,42,4,500000.0,0.0
2017-10-20,Ludhiana South,1,1.5,0,0,2017,10,20,4,293,42,4,500000.0,0.19999999999999998
2017-10-20,Punjab Urban,2,1.5,0,0,2017,10,20,4,293,42,4,500000.0,0.39999999999999997
2017-10-21,Ludhiana Central,0,1.5,1,0,2017,10,21,5,294,42,4,500000.0,0.0
2017-10-21,Ludhiana South,0,1.5,1,0,2017,10,21,5,294,42,4,500000.0,0.0
2017-10-21,Punjab Urban,1,1.5,1,0,2017,10,21,5,294,42,4,500000.0,0.19999999999999998
2017-10-22,Ludhiana Central,1,1.5,1,0,2017,10,22,6,295,42,4,500000.0,0.19999999999999998
2017-10-22,Ludhiana South,1,1.5,1,0,2017,10,22,6,295,42,4,500000.0,0.19999999999999998
2017-10-22,Punjab Urban,1,1.5,1,0,2017,10,22,6,295,42,4,500000.0,0.19999999999999998
2017-10-23,Ludhiana Central,2,1.5,0,0,2017,10,23,0,296,43,4,500000.0,0.39999999999999997
2017-10-23,Ludhiana South,0,1.5,0,0,2017,10,23,0,296,43,4,500000.0,0.0
2017-10-23,Punjab Urban,1,1.5,0,0,2017,10,23,0,296,43,4,500000.0,0.19999999999999998
2017-10-24,Ludhiana Central,0,1.5,0,0,2017,10,24,1,297,43,4,500000.0,0.0
2017-10-24,Ludhiana South,2,1.5,0,0,2017,10,24,1,297,43,4,500000.0,0.39999999999999997
2017-10-24,Punjab Urban,1,1.5,0,0,2017,10,24,1,297,43,4,500000.0,0.19999999999999998
2017-10-25,Ludhiana Central,0,1.5,0,0,2017,10,25,2,298,43,4,500000.0,0.0
2017-10-25,Ludhiana South,0,1.5,0,0,2017,10,25,2,298,43,4,500000.0,0.0
2017-10-25,Punjab Urban,1,1.5,0,0,2017,10,25,2,298,43,4,500000.0,0.19999999999999998
2017-10-26,Ludhiana Central,0,1.5,0,0,2017,10,26,3,299,43,4,500000.0,0.0
2017-10-26,Ludhiana South,3,1.5,0,0,2017,10,26,3,299,43,4,500000.0,0.6
2017-10-26,Punjab Urban,2,1.5,0,0,2017,10,26,3,299,43,4,500000.0,0.39999999999999997
2017-10-27,Ludhiana Central,0,1.5,0,0,2017,10,27,4,300,43,4,500000.0,0.0
2017-10-27,Ludhiana South,2,1.5,0,0,2017,10,27,4,300,43,4,500000.0,0.39999999999999997
2017-10-27,Punjab Urban,0,1.5,0,0,2017,10,27,4,300,43,4,500000.0,0.0
2017-10-28,Ludhiana Central,2,1.5,1,0,2017,10,28,5,301,43,4,500000.0,0.39999999999999997
2017-10-28,Ludhiana South,0,1.5,1,0,2017,10,28,5,301,43,4,500000.0,0.0
2017-10-28,Punjab Urban,2,1.5,1,0,2017,10,28,5,301,43,4,500000.0,0.39999999999999997
2017-10-29,Ludhiana Central,1,1.5,1,0,2017,10,29,6,302,43,4,500000.0,0.19999999999999998
2017-10-29,Ludhiana South,1,1.5,1,0,2017,10,29,6,302,43,4,500000.0,0.19999999999999998
2017-10-29,Punjab Urban,1,1.5,1,0,2017,10,29,6,302,43,4,500000.0,0.19999999999999998
2017-10-30,Ludhiana Central,0,1.5,0,0,2017,10,30,0,303,44,4,500000.0,0.0
2017-10-30,Ludhiana South,0,1.5,0,0,2017,10,30,0,303,44,4,500000.0,0.0
2017-10-30,Punjab Urban,2,1.5,0,0,2017,10,30,0,303,44,4,500000.0,0.39999999999999997
2017-10-31,Ludhiana Central,3,1.5,0,0,2017,10,31,1,304,44,4,500000.0,0.6
2017-10-31,Ludhiana South,4,1.5,0,0,2017,10,31,1,304,44,4,500000.0,0.7999999999999999
2017-10-31,Punjab Urban,0,1.5,0,0,2017,10,31,1,304,44,4,500000.0,0.0
2017-11-01,Ludhiana Central,1,1.5,0,0,2017,11,1,2,305,44,4,500000.0,0.19999999999999998
2017-11-01,Ludhiana South,1,1.5,0,0,2017,11,1,2,305,44,4,500000.0,0.19999999999999998
2017-11-01,Punjab Urban,0,1.5,0,0,2017,11,1,2,305,44,4,500000.0,0.0
2017-11-02,Ludhiana Central,0,1.5,0,0,2017,11,2,3,306,44,4,500000.0,0.0
2017-11-02,Ludhiana South,2,1.5,0,0,2017,11,2,3,306,44,4,500000.0,0.39999999999999997
2017-11-02,Punjab Urban,0,1.5,0,0,2017,11,2,3,306,44,4,500000.0,0.0
2017-11-03,Ludhiana Central,1,1.5,0,0,2017,11,3,4,307,44,4,500000.0,0.19999999999999998
2017-11-03,Ludhiana South,4,1.5,0,0,2017,11,3,4,307,44,4,500000.0,0.7999999999999999
2017-11-03,Punjab Urban,3,1.5,0,0,2017,11,3,4,307,44,4,500000.0,0.6
2017-11-04,Ludhiana Central,4,1.5,1,0,2017,11,4,5,308,44,4,500000.0,0.7999999999999999
2017-11-04,Ludhiana South,7,1.5,1,0,2017,11,4,5,308,44,4,500000.0,1.4
2017-11-04,Punjab Urban,5,1.5,1,0,2017,11,4,5,308,44,4,500000.0,1.0
2017-11-05,Ludhiana Central,7,1.5,1,0,2017,11,5,6,309,44,4,500000.0,1.4
2017-11-05,Ludhiana South,6,1.5,1,0,2017,11,5,6,309,44,4,500000.0,1.2
2017-11-05,Punjab Urban,5,1.5,1,0,2017,11,5,6,309,44,4,500000.0,1.0
2017-11-06,Ludhiana Central,6,1.5,0,0,2017,11,6,0,310,45,4,500000.0,1.2
2017-11-06,Ludhiana South,5,1.5,0,0,2017,11,6,0,310,45,4,500000.0,1.0
2017-11-06,Punjab Urban,14,1.5,0,0,2017,11,6,0,310,45,4,500000.0,2.8
2017-11-07,Ludhiana Central,8,1.5,0,0,2017,11,7,1,311,45,4,500000.0,1.5999999999999999
2017-11-07,Ludhiana South,11,1.5,0,0,2017,11,7,1,311,45,4,500000.0,2.1999999999999997
2017-11-07,Punjab Urban,9,1.5,0,0,2017,11,7,1,311,45,4,500000.0,1.8
2017-11-08,Ludhiana Central,4,1.5,0,0,2017,11,8,2,312,45,4,500000.0,0.7999999999999999
2017-11-08,Ludhiana South,5,1.5,0,0,2017,11,8,2,312,45,4,500000.0,1.0
2017-11-08,Punjab Urban,2,1.5,0,0,2017,11,8,2,312,45,4,500000.0,0.39999999999999997
2017-11-09,Ludhiana Central,3,1.4285714285714286,0,0,2017,11,9,3,313,45,4,500000.0,0.6
2017-11-09,Ludhiana South,8,1.4482758620689655,0,0,2017,11,9,3,313,45,4,500000.0,1.5999999999999999
2017-11-09,Punjab Urban,7,1.5,0,0,2017,11,9,3,313,45,4,500000.0,1.4
2017-11-10,Ludhiana Central,4,1.4482758620689655,0,0,2017,11,10,4,314,45,4,500000.0,0.7999999999999999
2017-11-10,Ludhiana South,2,1.4482758620689655,0,0,2017,11,10,4,314,45,4,500000.0,0.39999999999999997
2017-11-10,Punjab Urban,3,1.5,0,0,2017,11,10,4,314,45,4,500000.0,0.6
2017-11-11,Ludhiana Central,10,1.5,1,0,2017,11,11,5,315,45,4,500000.0,2.0
2017-11-11,Ludhiana South,6,1.5,1,0,2017,11,11,5,315,45,4,500000.0,1.2
2017-11-11,Punjab Urban,8,1.5,1,0,2017,11,11,5,315,45,4,500000.0,1.5999999999999999
2017-11-12,Ludhiana Central,6,1.5,1,0,2017,11,12,6,316,45,4,500000.0,1.2
2017-11-12,Ludhiana South,1,1.4482758620689655,1,0,2017,11,12,6,316,45,4,500000.0,0.19999999999999998
2017-11-12,Punjab Urban,7,1.5,1,0,2017,11,12,6,316,45,4,500000.0,1.4
2017-11-21,Ludhiana Central,0,1.5,0,0,2017,11,21,1,325,47,4,500000.0,0.0
2017-11-21,Ludhiana South,1,1.5,0,0,2017,11,21,1,325,47,4,500000.0,0.19999999999999998
2017-11-21,Punjab Urban,0,1.5,0,0,2017,11,21,1,325,47,4,500000.0,0.0
2017-11-23,Ludhiana Central,0,1.5,0,0,2017,11,23,3,327,47,4,500000.0,0.0
2017-11-23,Ludhiana South,1,1.5,0,0,2017,11,23,3,327,47,4,500000.0,0.19999999999999998
2017-11-23,Punjab Urban,0,1.5,0,0,2017,11,23,3,327,47,4,500000.0,0.0
2017-11-24,Ludhiana Central,0,1.5,0,0,2017,11,24,4,328,47,4,500000.0,0.0
2017-11-24,Ludhiana South,1,1.5,0,0,2017,11,24,4,328,47,4,500000.0,0.19999999999999998
2017-11-24,Punjab Urban,0,1.5,0,0,2017,11,24,4,328,47,4,500000.0,0.0
2017-11-25,Ludhiana Central,1,1.5,1,0,2017,11,25,5,329,47,4,500000.0,0.19999999999999998
2017-11-25,Ludhiana South,0,1.5,1,0,2017,11,25,5,329,47,4,500000.0,0.0
2017-11-25,Punjab Urban,1,1.5,1,0,2017,11,25,5,329,47,4,500000.0,0.19999999999999998
2017-11-26,Ludhiana Central,0,1.5,1,0,2017,11,26,6,330,47,4,500000.0,0.0
2017-11-26,Ludhiana South,1,1.5,1,0,2017,11,26,6,330,47,4,500000.0,0.19999999999999998
2017-11-26,Punjab Urban,0,1.5,1,0,2017,11,26,6,330,47,4,500000.0,0.0
2017-11-27,Ludhiana Central,1,1.5,0,0,2017,11,27,0,331,48,4,500000.0,0.19999999999999998
2017-11-27,Ludhiana South,0,1.5,0,0,2017,11,27,0,331,48,4,500000.0,0.0
2017-11-27,Punjab Urban,0,1.5,0,0,2017,11,27,0,331,48,4,500000.0,0.0
2017-11-28,Ludhiana Central,0,1.5,0,0,2017,11,28,1,332,48,4,500000.0,0.0
2017-11-28,Ludhiana South,0,1.5,0,0,2017,11,28,1,332,48,4,500000.0,0.0
2017-11-28,Punjab Urban,2,1.5,0,0,2017,11,28,1,332,48,4,500000.0,0.39999999999999997
2017-11-29,Ludhiana Central,0,1.5,0,0,2017,11,29,2,333,48,4,500000.0,0.0
2017-11-29,Ludhiana South,0,1.5,0,0,2017,11,29,2,333,48,4,500000.0,0.0
2017-11-29,Punjab Urban,1,1.5,0,0,2017,11,29,2,333,48,4,500000.0,0.19999999999999998
2017-12-01,Ludhiana Central,3,1.5,0,0,2017,12,1,4,335,48,4,500000.0,0.6
2017-12-01,Ludhiana South,3,1.5,0,0,2017,12,1,4,335,48,4,500000.0,0.6
2017-12-01,Punjab Urban,5,1.5,0,0,2017,12,1,4,335,48,4,500000.0,1.0
2017-12-02,Ludhiana Central,4,1.5,1,0,2017,12,2,5,336,48,4,500000.0,0.7999999999999999
2017-12-02,Ludhiana South,2,1.5,1,0,2017,12,2,5,336,48,4,500000.0,0.39999999999999997
2017-12-02,Punjab Urban,3,1.5,1,0,2017,12,2,5,336,48,4,500000.0,0.6
2017-12-03,Ludhiana Central,2,1.5,1,0,2017,12,3,6,337,48,4,500000.0,0.39999999999999997
2017-12-03,Ludhiana South,2,1.5,1,0,2017,12,3,6,337,48,4,500000.0,0.39999999999999997
2017-12-03,Punjab Urban,3,1.5,1,0,2017,12,3,6,337,48,4,500000.0,0.6
2017-12-04,Ludhiana Central,5,1.5,0,0,2017,12,4,0,338,49,4,500000.0,1.0
2017-12-04,Ludhiana South,7,1.5,0,0,2017,12,4,0,338,49,4,500000.0,1.4
2017-12-04,Punjab Urban,8,1.5,0,0,2017,12,4,0,338,49,4,500000.0,1.5999999999999999
2017-12-05,Ludhiana Central,4,1.5,0,0,2017,12,5,1,339,49,4,500000.0,0.7999999999999999
2017-12-05,Ludhiana South,8,1.4827586206896552,0,0,2017,12,5,1,339,49,4,500000.0,1.5999999999999999
2017-12-05,Punjab Urban,5,1.4482758620689655,0,0,2017,12,5,1,339,49,4,500000.0,1.0
2017-12-06,Ludhiana Central,6,1.5,0,0,2017,12,6,2,340,49,4,500000.0,1.2
2017-12-06,Ludhiana South,5,1.5,0,0,2017,12,6,2,340,49,4,500000.0,1.0
2017-12-06,Punjab Urban,4,1.5,0,0,2017,12,6,2,340,49,4,500000.0,0.7999999999999999
2017-12-07,Ludhiana Central,9,1.5,0,0,2017,12,7,3,341,49,4,500000.0,1.8
2017-12-07,Ludhiana South,8,1.4482758620689655,0,0,2017,12,7,3,341,49,4,500000.0,1.5999999999999999
2017-12-07,Punjab Urban,8,1.5,0,0,2017,12,7,3,341,49,4,500000.0,1.5999999999999999
2017-12-08,Ludhiana Central,5,1.5,0,0,2017,12,8,4,342,49,4,500000.0,1.0
2017-12-08,Ludhiana South,3,1.5,0,0,2017,12,8,4,342,49,4,500000.0,0.6
2017-12-08,Punjab Urban,4,1.5,0,0,2017,12,8,4,342,49,4,500000.0,0.7999999999999999
2017-12-09,Ludhiana Central,7,1.4827586206896552,1,0,2017,12,9,5,343,49,4,500000.0,1.4
2017-12-09,Ludhiana South,5,1.4482758620689655,1,0,2017,12,9,5,343,49,4,500000.0,1.0
2017-12-09,Punjab Urban,7,1.4482758620689655,1,0,2017,12,9,5,343,49,4,500000.0,1.4
2017-12-10,Ludhiana Central,9,1.5,1,0,2017,12,10,6,344,49,4,500000.0,1.8
2017-12-10,Ludhiana South,5,1.4482758620689655,1,0,2017,12,10,6,344,49,4,500000.0,1.0
2017-12-10,Punjab Urban,5,1.5,1,0,2017,12,10,6,344,49,4,500000.0,1.0
2017-12-11,Ludhiana Central,9,1.5,0,0,2017,12,11,0,345,50,4,500000.0,1.8
2017-12-11,Ludhiana South,6,1.5,0,0,2017,12,11,0,345,50,4,500000.0,1.2
2017-12-11,Punjab Urban,5,1.5,0,0,2017,12,11,0,345,50,4,500000.0,1.0
2017-12-12,Ludhiana Central,4,1.4482758620689655,0,0,2017,12,12,1,346,50,4,500000.0,0.7999999999999999
2017-12-12,Ludhiana South,5,1.4482758620689655,0,0,2017,12,12,1,346,50,4,500000.0,1.0
2017-12-12,Punjab Urban,3,1.5,0,0,2017,12,12,1,346,50,4,500000.0,0.6
2017-12-13,Ludhiana Central,2,1.5,0,0,2017,12,13,2,347,50,4,500000.0,0.39999999999999997
2017-12-13,Ludhiana South,0,1.5,0,0,2017,12,13,2,347,50,4,500000.0,0.0
2017-12-13,Punjab Urban,2,1.5,0,0,2017,12,13,2,347,50,4,500000.0,0.39999999999999997
2017-12-14,Ludhiana Central,1,1.5,0,0,2017,12,14,3,348,50,4,500000.0,0.19999999999999998
2017-12-14,Ludhiana South,2,1.5,0,0,2017,12,14,3,348,50,4,500000.0,0.39999999999999997
2017-12-14,Punjab Urban,2,1.5,0,0,2017,12,14,3,348,50,4,500000.0,0.39999999999999997
2017-12-15,Ludhiana Central,1,1.5,0,0,2017,12,15,4,349,50,4,500000.0,0.19999999999999998
2017-12-15,Ludhiana South,1,1.5,0,0,2017,12,15,4,349,50,4,500000.0,0.19999999999999998
2017-12-15,Punjab Urban,0,1.5,0,0,2017,12,15,4,349,50,4,500000.0,0.0
2017-12-16,Ludhiana Central,2,1.5,1,0,2017,12,16,5,350,50,4,500000.0,0.39999999999999997
2017-12-16,Ludhiana South,0,1.5,1,0,2017,12,16,5,350,50,4,500000.0,0.0
2017-12-16,Punjab Urban,2,1.5,1,0,2017,12,16,5,350,50,4,500000.0,0.39999999999999997
2017-12-17,Ludhiana Central,0,1.5,1,0,2017,12,17,6,351,50,4,500000.0,0.0
2017-12-17,Ludhiana South,0,1.5,1,0,2017,12,17,6,351,50,4,500000.0,0.0
2017-12-17,Punjab Urban,1,1.5,1,0,2017,12,17,6,351,50,4,500000.0,0.19999999999999998
2017-12-18,Ludhiana Central,1,1.5,0,0,2017,12,18,0,352,51,4,500000.0,0.19999999999999998
2017-12-18,Ludhiana South,0,1.5,0,0,2017,12,18,0,352,51,4,500000.0,0.0
2017-12-18,Punjab Urban,1,1.5,0,0,2017,12,18,0,352,51,4,500000.0,0.19999999999999998
2017-12-19,Ludhiana Central,0,1.5,0,0,2017,12,19,1,353,51,4,500000.0,0.0
2017-12-19,Ludhiana South,2,1.5,0,0,2017,12,19,1,353,51,4,500000.0,0.39999999999999997
2017-12-19,Punjab Urban,3,1.5,0,0,2017,12,19,1,353,51,4,500000.0,0.6
2017-12-20,Ludhiana Central,2,1.5,0,0,2017,12,20,2,354,51,4,500000.0,0.39999999999999997
2017-12-20,Ludhiana South,4,1.5,0,0,2017,12,20,2,354,51,4,500000.0,0.7999999999999999
2017-12-20,Punjab Urban,0,1.5,0,0,2017,12,20,2,354,51,4,500000.0,0.0
2017-12-21,Ludhiana Central,2,1.5,0,0,2017,12,21,3,355,51,4,500000.0,0.39999999999999997
2017-12-21,Ludhiana South,1,1.5,0,0,2017,12,21,3,355,51,4,500000.0,0.19999999999999998
2017-12-21,Punjab Urban,5,1.5,0,0,2017,12,21,3,355,51,4,500000.0,1.0
2017-12-22,Ludhiana Central,2,1.5,0,0,2017,12,22,4,356,51,4,500000.0,0.39999999999999997
2017-12-22,Ludhiana South,6,1.5,0,0,2017,12,22,4,356,51,4,500000.0,1.2
2017-12-22,Punjab Urban,0,1.5,0,0,2017,12,22,4,356,51,4,500000.0,0.0
2017-12-23,Ludhiana Central,1,1.5,1,0,2017,12,23,5,357,51,4,500000.0,0.19999999999999998
2017-12-23,Ludhiana South,6,1.5,1,0,2017,12,23,5,357,51,4,500000.0,1.2
2017-12-23,Punjab Urban,2,1.5,1,0,2017,12,23,5,357,51,4,500000.0,0.39999999999999997
2017-12-24,Ludhiana Central,2,1.5,1,0,2017,12,24,6,358,51,4,500000.0,0.39999999999999997
2017-12-24,Ludhiana South,2,1.5,1,0,2017,12,24,6,358,51,4,500000.0,0.39999999999999997
2017-12-24,Punjab Urban,2,1.5,1,0,2017,12,24,6,358,51,4,500000.0,0.39999999999999997
2017-12-25,Ludhiana Central,6,1.5,0,0,2017,12,25,0,359,52,4,500000.0,1.2
2017-12-25,Ludhiana South,3,1.5,0,0,2017,12,25,0,359,52,4,500000.0,0.6
2017-12-25,Punjab Urban,2,1.5,0,0,2017,12,25,0,359,52,4,500000.0,0.39999999999999997
2017-12-26,Ludhiana Central,11,1.5,0,0,2017,12,26,1,360,52,4,500000.0,2.1999999999999997
